Centroid_x,Centroid_y,Song_Id,Title,loudness_x,loudness_y
-9.251775200337425,0.0,SOSVKSI12A8C133503,Please Come Home For Christmas,-10.733,0.0
-9.251775200337425,0.0,SOMFRXG12A8AE48196,Reach For The Ground,-7.105,0.0
-9.251775200337425,0.0,SOYOFSW12A6D4FA9F1,Black Tiger,-8.112,0.0
-9.251775200337425,0.0,SOQLUSG12A8C140BA3,Love Ain't A Play Thing,-14.476,0.0
-9.251775200337425,0.0,SOKUBQW12AF72AC4E2,I'll Show You Love,-7.275,0.0
-9.251775200337425,0.0,SOWEKTS12A6310F101,Evalia,-10.942,0.0
-9.251775200337425,0.0,SOIBEXL12A8AE46975,Scenario,-10.086,0.0
-9.251775200337425,0.0,SOVBLDE12AB017F8AF,Kick Jump - Part Jump,-10.672,0.0
-9.251775200337425,0.0,SOUGIYB12A8C13FBF1,Smile,-8.299,0.0
-9.251775200337425,0.0,SOCFKOX12A67ADAE95,Ghastly Indoctrination,-7.57,0.0
-9.251775200337425,0.0,SOGJQKY12A58A77A8D,Night Cruiser (Album Version),-13.362,0.0
-9.251775200337425,0.0,SOCONYN12A8AE48117,Ice Cream Cakes,-13.637,0.0
-9.251775200337425,0.0,SOEGATN12A6D4F73B9,Mama's Boy,-11.314,0.0
-9.251775200337425,0.0,SONLIAJ12A8C133459,Travellin' (Album Version),-9.1,0.0
-9.251775200337425,0.0,SOVCZBS12A8C1354F1,Hot Tamale Baby,-7.822,0.0
-9.251775200337425,0.0,SOXAAEC12AC90710AE,The Wonders,-10.742,0.0
-9.251775200337425,0.0,SOYRCTM12AB01860FA,Printemps,-8.789,0.0
-9.251775200337425,0.0,SOIMGHD12AB0187CD9,Tomame O Dejame,-8.579,0.0
-9.251775200337425,0.0,SOPAUNQ12A8C138555,Just A Phase,-8.744,0.0
-9.251775200337425,0.0,SOIVAVN12A6D4F92D7,I'm Gonna Cry Til' My Tears Run Dry,-10.22,0.0
-9.251775200337425,0.0,SOXOUJH12A6D4FC39B,Pocket Calculator (2009 Digital Remaster),-8.801,0.0
-9.251775200337425,0.0,SOJCUFH12AB0186BF1,Neighbor_ Neighbor,-6.953,0.0
-9.251775200337425,0.0,SOJTAUQ12AC4689DD9,This Ain't Pleasure,-9.429,0.0
-9.251775200337425,0.0,SOBBKHN12AC468BC73,The wrong woman,-7.597,0.0
-9.251775200337425,0.0,SOVRIRM12A8C13B476,I'll Come Running,-9.089,0.0
-9.251775200337425,0.0,SOCVMHO12A6D4F9C77,Stagger Lee,-9.29,0.0
-9.251775200337425,0.0,SOLRPYX12AB0184061,Two Four One,-14.3,0.0
-9.251775200337425,0.0,SOAPLUZ12A6D4F9CD2,Mercy (Album Version),-10.44,0.0
-9.251775200337425,0.0,SOXVXGO12AB0180137,Little Drummer Boy,-7.387,0.0
-9.251775200337425,0.0,SOCPSMO12A58A7C691,All Over Now,-6.898,0.0
-9.251775200337425,0.0,SOLDKTL12AC3DF99EC,They Know (Remix),-8.451,0.0
-9.251775200337425,0.0,SOQMMLD12AB017F3CC,Still Love Remains (Album Version),-11.918,0.0
-9.251775200337425,0.0,SOGYZOF12A67020D72,Seventy Times Seven (LP Version),-13.474,0.0
-9.251775200337425,0.0,SOYEWDH12AAF3B45CE,Werewolf_ Semen And Blood,-13.213,0.0
-9.251775200337425,0.0,SOBOOXP12A6D4F7F9F,If You Ask Me,-7.114,0.0
-9.251775200337425,0.0,SOVSWSL12A58A7856D,Lost In The Funhouse Again,-12.253,0.0
-9.251775200337425,0.0,SOFOSKB12A8C1328B6,Vennette,-10.377,0.0
-9.251775200337425,0.0,SOEYPZV12A8C138CCC,Airto's Jazz Dance,-14.181,0.0
-9.251775200337425,0.0,SOJYYCA12A6D4F9C1F,When Summer's Through,-9.059,0.0
-9.251775200337425,0.0,SOWZTZO12A8C13DD5E,The Traveller,-11.613,0.0
-9.251775200337425,0.0,SOALUMD12AB0187F8D,Times Like These,-8.648,0.0
-9.251775200337425,0.0,SOJQNWK12AB0183758,Hopelessly,-11.017,0.0
-9.251775200337425,0.0,SOUBNYW12A8C1460C3,Let's Have Some Fun,-11.255,0.0
-9.251775200337425,0.0,SOKCIOZ12A8C13F625,The Blue Side of The Sun,-8.511,0.0
-9.251775200337425,0.0,SOYLCIA12A81C2387A,da da Diamonds,-6.769,0.0
-9.251775200337425,0.0,SOXHBWK12A8C133D3D,Communication (More Mix),-9.3,0.0
-9.251775200337425,0.0,SOJBRYI12A6D4F80EF,Soo Bawlz,-11.714,0.0
-9.251775200337425,0.0,SOWHSLN12AB01875F0,Blåsut,-10.062,0.0
-9.251775200337425,0.0,SOJLJIE12AB017E507,Pegadito,-7.492,0.0
-9.251775200337425,0.0,SOJMUAN12AB0183911,Street Lights,-9.644,0.0
-9.251775200337425,0.0,SOKZCJZ12A8C13972F,Oh Little Town Of Bethlehem,-14.431,0.0
-9.251775200337425,0.0,SOCCXXA12A58A762B2,Old Memory,-6.857,0.0
-9.251775200337425,0.0,SOMBWDW12A6D4F7248,Soorma,-7.172,0.0
-9.251775200337425,0.0,SOVFCKE12A8C141CF4,Flamme & co,-10.899,0.0
-9.251775200337425,0.0,SOMMAVY12A8C1327AF,Boyfriend,-12.114,0.0
-9.251775200337425,0.0,SOBMHDZ12A58A79364,Koronoko,-9.784,0.0
-9.251775200337425,0.0,SOEFTHD12A8C13EC47,Megalodon,-7.628,0.0
-9.251775200337425,0.0,SOCGBIR12A6D4F601E,Washed Away,-11.415,0.0
-9.251775200337425,0.0,SOYVWTC12A8C135865,Come See,-9.379,0.0
-9.251775200337425,0.0,SOMAFMA12AB0182DB4,Ghetto,-7.532,0.0
-9.251775200337425,0.0,SOTEZMZ12A8C138355,Call Of Da Wild,-6.788,0.0
-9.251775200337425,0.0,SOFXOIF12AB0182415,White Christmas,-12.031,0.0
-9.251775200337425,0.0,SOVOBYK12A67ADD753,E,-13.018,0.0
-9.251775200337425,0.0,SOKCUMS12AB018D4A0,Mambo Tipico,-10.702,0.0
-9.251775200337425,0.0,SOSAFCZ12AAFF41CD4,Baby Don't You Change,-7.825,0.0
-9.251775200337425,0.0,SOHOZCG12A8C13EB23,Souvenirs,-11.112,0.0
-9.251775200337425,0.0,SOHPTTD12A6D4F6FE6,Train Tracks,-10.097,0.0
-9.251775200337425,0.0,SOUQYAU12AB0181058,Unchain Us,-6.87,0.0
-9.251775200337425,0.0,SOHUDTL12AAFF43497,Basking Under a Blacksun Dawning,-7.422,0.0
-9.251775200337425,0.0,SOGZANN12AB018736A,Freedom,-10.996,0.0
-9.251775200337425,0.0,SOQMFPS12A6D4F76D7,Grateful & Thankful,-13.095,0.0
-9.251775200337425,0.0,SONMMMW12AB017DACF,The Minuet Of The Robots,-11.382,0.0
-9.251775200337425,0.0,SOZOTQZ12AB0187D9A,Another Djemba Djemba,-6.885,0.0
-9.251775200337425,0.0,SOHIWMN12A8C1315B6,Rock On The Radio,-10.181,0.0
-9.251775200337425,0.0,SOQCSHQ12AB0182F0F,Cherokee,-10.33,0.0
-9.251775200337425,0.0,SOQORHS12A8C13B8BD,Heavenly Father,-9.716,0.0
-9.251775200337425,0.0,SOFMTWO12AB0183C58,One Million Matches,-7.253,0.0
-9.251775200337425,0.0,SORBDNB12AAF3B1B4E,U Complete Me (Blues Version - Bonus Track),-7.737,0.0
-9.251775200337425,0.0,SOWZBDU12A8AE48A29,Carovana,-8.456,0.0
-9.251775200337425,0.0,SOQDFVR12A8C13A3EF,Wing,-12.359,0.0
-9.251775200337425,0.0,SOQQHZK12A8C144617,Believe,-10.647,0.0
-9.251775200337425,0.0,SOXGTSO12A6D4F8FC4,Soñando En Ti,-7.917,0.0
-9.251775200337425,0.0,SOWFICG12AB0181787,Loaded Gun,-7.661,0.0
-9.251775200337425,0.0,SOAIJKC12A8C131D6F,Why Get Up,-9.406,0.0
-9.251775200337425,0.0,SOQFNLE12A6701F952,Future,-8.775,0.0
-9.251775200337425,0.0,SOVKFKF12A8C14348A,The Beginning,-8.958,0.0
-9.251775200337425,0.0,SOSBLBE12AC3DFB104,Gimme Legs,-7.345,0.0
-9.251775200337425,0.0,SOMRDBW12A6D4F9F07,Number Nine (LP Version),-10.853,0.0
-9.251775200337425,0.0,SOREJVE12A58A7AD36,Crescent Moon,-7.111,0.0
-9.251775200337425,0.0,SOKOFFJ12AB018F6A1,Inherent Scars,-6.776,0.0
-9.251775200337425,0.0,SOGJVNZ12AB0185170,Woman of Shiloh,-13.713,0.0
-9.251775200337425,0.0,SOCLCWX12A8C133EC0,The Southern Soldier Boy,-13.056,0.0
-9.251775200337425,0.0,SOHEGVA12A8C13D81C,Bon Demain,-7.322,0.0
-9.251775200337425,0.0,SOKLPTD12AC4688044,Widow's Walk,-10.211,0.0
-9.251775200337425,0.0,SOCSXBH12A58A78109,The Traffic Jam,-8.476,0.0
-9.251775200337425,0.0,SOUDAHM12A58A7B19A,Hot Spot (Terrible Love Mix),-12.738,0.0
-9.251775200337425,0.0,SOANXGF12A8C143736,Pasa el tiempo,-8.879,0.0
-9.251775200337425,0.0,SOBIJGQ12A8C131C8F,Resistance,-8.038,0.0
-9.251775200337425,0.0,SOUNPTA12AB0183132,Evening,-11.607,0.0
-9.251775200337425,0.0,SOJMLXA12A8C12FB20,Brother,-7.269,0.0
-9.251775200337425,0.0,SOUFLXO12A6701DD54,Civilized Reggae,-8.01,0.0
-9.251775200337425,0.0,SOJGPVN12A8C136BCF,Cover To Cover,-7.92,0.0
-9.251775200337425,0.0,SOXYLNP12A58A77347,Let me fly,-9.864,0.0
-9.251775200337425,0.0,SOYPQHV12A67ADF698,Now I Got A Woman,-7.611,0.0
-9.251775200337425,0.0,SOSNQCC12AB0185B62,Patricia,-9.515,0.0
-9.251775200337425,0.0,SOBXGEP12AB018E2CA,A Different Kind of Love,-7.444,0.0
-9.251775200337425,0.0,SOOSJQN12AB017E4CF,Lifeboat Serenade,-10.004,0.0
-9.251775200337425,0.0,SOEIJKO12AB0181BE2,Christmas Time,-7.928,0.0
-9.251775200337425,0.0,SOJMXXW12A6D4F9DB3,Party Time,-12.778,0.0
-9.251775200337425,0.0,SOUROPB12A6D4FAC51,Gettin' Better,-10.223,0.0
-9.251775200337425,0.0,SODHPGT12A6D4F781D,You Don't Know Me,-13.505,0.0
-9.251775200337425,0.0,SOJEOUG12AB018A5D5,Papito Charme,-7.441,0.0
-9.251775200337425,0.0,SOEOYVV12AB018E429,Sparnuotoji Doze. Laukimas,-9.663,0.0
-9.251775200337425,0.0,SOGRKPG12A58A7ADF7,Around And Around,-11.553,0.0
-9.251775200337425,0.0,SOCGAOT12A8C138D1C,Le chanteur malheureux,-12.472,0.0
-9.251775200337425,0.0,SOMSXGC12A6D4F962D,Walkin' In,-9.068,0.0
-9.251775200337425,0.0,SOEIYJP12A8C143639,It Ain't The Meat It's The Motion (LP Version),-10.034,0.0
-9.251775200337425,0.0,SOEVJRN12A8C135403,Iki Tas Corba,-13.342,0.0
-9.251775200337425,0.0,SOLPWYZ12A8C1335B0,Donde,-7.136,0.0
-9.251775200337425,0.0,SOXODEF12A8C13B056,El Momento,-9.795,0.0
-9.251775200337425,0.0,SOTCYJJ12A8AE48915,Why,-8.005,0.0
-9.251775200337425,0.0,SOQYYZH12A6701DB2C,Almendra,-12.246,0.0
-9.251775200337425,0.0,SOBVEMI12A8C1403BE,Please Don't Lie To Me,-8.692,0.0
-9.251775200337425,0.0,SOBEZJB12A6D4FBA4A,The Champ,-9.925,0.0
-9.251775200337425,0.0,SOXBRRT12A6D4FADBE,Rock Star (LP Version),-11.655,0.0
-9.251775200337425,0.0,SOCLFNX12A8C144A03,Mediocre (Version original),-11.689,0.0
-9.251775200337425,0.0,SOWKNGW12A6D4F78BD,You've Lost That Lovin' Feelin',-10.269,0.0
-9.251775200337425,0.0,SOUSWBE12A679AE573,Moses,-7.852,0.0
-9.251775200337425,0.0,SOFNOOH12A8C13FD69,Naming Ceremony,-7.34,0.0
-9.251775200337425,0.0,SOXNSSY12A6D4F9728,Safe Sex,-9.436,0.0
-9.251775200337425,0.0,SOHZWRJ12A8C14081B,A Part Of Me,-8.951,0.0
-9.251775200337425,0.0,SOESXET12A8C13DFA0,Por Arriesgarnos,-10.447,0.0
-9.251775200337425,0.0,SOJLKPC12A8C13A3A7,Who Was I Kidding,-10.512,0.0
-9.251775200337425,0.0,SOJDHGS12A6310D85E,Rocks Off,-8.242,0.0
-9.251775200337425,0.0,SORSVFU12A6D4FA6DD,Some Lie For Love,-9.767,0.0
-9.251775200337425,0.0,SOWHBYK12A6D4F7925,Si Juras Regresar,-7.06,0.0
-9.251775200337425,0.0,SOIZXEV12A8C13086A,Black and Blue,-11.878,0.0
-9.251775200337425,0.0,SOYQLYM12AB018C099,A True Friend,-7.303,0.0
-9.251775200337425,0.0,SOSAUKQ12A8C13CEED,Laula kanssain,-10.613,0.0
-9.251775200337425,0.0,SOBTGBJ12A8C1393AB,Everything Your Heart Desires,-7.414,0.0
-9.251775200337425,0.0,SODDTOV12A6D4F9167,Valerie (LP Version),-12.217,0.0
-9.251775200337425,0.0,SOSHOMP12A8C144BB1,Lonely No More,-13.339,0.0
-9.251775200337425,0.0,SOUBCNK12AB017CA1C,Limelighters (feat. Camp Lo) / Flunkadelic Interlude,-8.011,0.0
-9.251775200337425,0.0,SOIRBSI12A58A7A859,Escape ( LP Version),-9.754,0.0
-9.251775200337425,0.0,SOSORMU12AAA15E6F2,Todos mentimos,-8.368,0.0
-9.251775200337425,0.0,SOPLZYS12A8AE48DE6,The World'll Be OK,-8.198,0.0
-9.251775200337425,0.0,SOPGPJM12AB0186FFA,Never Fall,-10.352,0.0
-9.251775200337425,0.0,SOALLVR12A8C138417,Daughters & Sons,-11.595,0.0
-9.251775200337425,0.0,SOUZSKM12A6D4FBFD2,Explorador,-8.853,0.0
-9.251775200337425,0.0,SORMLXW12A58A76039,Vitrier,-8.328,0.0
-9.251775200337425,0.0,SOMKTMJ12AB0189ACF,Homegrown,-9.628,0.0
-9.251775200337425,0.0,SOISIPQ12AB018C2AE,Metanoia,-8.744,0.0
-9.251775200337425,0.0,SOUXGBA12A8C14002E,So Glad,-7.098,0.0
-9.251775200337425,0.0,SOGLABR12A6D4F9585,Freaks (Album Version),-10.294,0.0
-9.251775200337425,0.0,SOBSOLH12A58A7E673,Atomic Beat Boy (Album Version),-9.699,0.0
-9.251775200337425,0.0,SODSOLK12AB018BB66,Intro,-10.951,0.0
-9.251775200337425,0.0,SOOWXMG12A8C13D0A7,Contact 00,-7.881,0.0
-9.251775200337425,0.0,SOAYZDX12A8C13B9C1,Did You Ever Go Steady,-6.863,0.0
-9.251775200337425,0.0,SOCJHME12A6D4F9867,La Mémoire Des Jours,-12.924,0.0
-9.251775200337425,0.0,SOJTBGX12A6D4FBA6F,Swing Vagabond,-11.437,0.0
-9.251775200337425,0.0,SOTVHNP12A8C1376BF,Le Diable,-9.885,0.0
-9.251775200337425,0.0,SONJMCI12AB018B16A,Remember Me Lover (Album Version),-10.321,0.0
-9.251775200337425,0.0,SODDXCD12A8C1339AB,Hunting,-9.314,0.0
-9.251775200337425,0.0,SONISVG12A8C13EB34,Last Good Time In Town,-6.991,0.0
-9.251775200337425,0.0,SOPYBNE12A8C1435C1,That's A Woman,-11.528,0.0
-9.251775200337425,0.0,SOIXWTG12AB01875CC,Still Hurtin',-7.854,0.0
-9.251775200337425,0.0,SOKDGEX12A6D4F6537,She's Taken A Shine,-9.612,0.0
-9.251775200337425,0.0,SOTCFPV12A8C13CE08,C'est La Vie,-10.322,0.0
-9.251775200337425,0.0,SOHOXPI12A81C21566,I've Been Lonely (For So Long),-8.482,0.0
-9.251775200337425,0.0,SOIWOPZ12A8C135EBA,On The Road Again,-11.719,0.0
-9.251775200337425,0.0,SOGMOAM12AB0189876,Take Your Fingers From My Hair  (LP Version),-10.155,0.0
-9.251775200337425,0.0,SOLSWGZ12AB0183E38,The Doug McComb Over,-9.698,0.0
-9.251775200337425,0.0,SOXHJSF12A8151C96E,Micael,-12.055,0.0
-9.251775200337425,0.0,SOUOWOU12AC3DF4CB6,She cracked,-12.502,0.0
-9.251775200337425,0.0,SOVKZIU12AB0180A2D,Am I That Easy To Forget,-12.945,0.0
-9.251775200337425,0.0,SOQGLWB12AF72A632B,The Earth Will Shake,-9.458,0.0
-9.251775200337425,0.0,SOJXNPU12A8C13170B,Magnificent Obsession,-8.978,0.0
-9.251775200337425,0.0,SOOQCSS12AB0182A99,Un vestido y un amor (en vivo),-10.747,0.0
-9.251775200337425,0.0,SOAEAQO12AB0184ACE,Gravedom,-8.644,0.0
-9.251775200337425,0.0,SOWRMRV12A8C13E406,Amie,-7.786,0.0
-9.251775200337425,0.0,SODSJMD12A58A79533,Freak Out,-8.821,0.0
-9.251775200337425,0.0,SOMWYRR12A8C143501,Paid Vacation,-7.545,0.0
-9.251775200337425,0.0,SODLJKB12AB01871D6,The Healer,-7.009,0.0
-9.251775200337425,0.0,SOZJZQG12AB01828BD,Belina,-13.615,0.0
-9.251775200337425,0.0,SOEEWVH12A58A78C98,The Jumping Master,-7.325,0.0
-9.251775200337425,0.0,SOLGWJT12A8C14181B,Phorever People,-11.197,0.0
-9.251775200337425,0.0,SOMUBQM12A8C13ABC0,A Means To An End [Live at Birmingham University] [2007 Re-mastered],-11.524,0.0
-9.251775200337425,0.0,SOKFBHX12A8AE466DB,Warm Embrace (LP Version),-6.893,0.0
-9.251775200337425,0.0,SOOAHQO12A6D4FA507,If You Build A Better Mousetrap,-11.824,0.0
-9.251775200337425,0.0,SOHLSKT12A6D4F71B4,At The Atlantis,-8.435,0.0
-9.251775200337425,0.0,SOFTAZM12A8C141CD9,ABC (The Alphabet Song),-8.431,0.0
-9.251775200337425,0.0,SOROADL12A58A7C995,No Safe Place,-10.368,0.0
-9.251775200337425,0.0,SOJFDCP12AB0181DDD,Killed By Love,-9.623,0.0
-9.251775200337425,0.0,SOJMOQU12AC468B167,Ladder Of Success,-8.46,0.0
-9.251775200337425,0.0,SOOYRFK12A6D4FB5CA,We Meet at Last,-11.582,0.0
-9.251775200337425,0.0,SOTBQVH12A58A7B6C7,Help Youngblood Get To the Freaky Party,-12.23,0.0
-9.251775200337425,0.0,SOAUXQN12AB018D2F6,Mercury & Solace,-11.59,0.0
-9.251775200337425,0.0,SOVDYER12A6D4F7E1B,Jump [Jacques Lu Cont Edit],-7.288,0.0
-9.251775200337425,0.0,SOJEYRE12A6D4F7610,Buzz's Jig,-8.2,0.0
-9.251775200337425,0.0,SOOQIWV12AB018B96D,Keep It Like It Is,-14.29,0.0
-9.251775200337425,0.0,SOELLGL12A8C13691C,Infantil (Dedicated to John McLaughlin),-12.205,0.0
-9.251775200337425,0.0,SOFPTCN12A8C13BD3C,Ruta Del Coya,-10.423,0.0
-9.251775200337425,0.0,SOXXSLE12AB0184F1B,Lost Tribe,-8.717,0.0
-9.251775200337425,0.0,SOOCYRU12A8C132403,Lachen und weinen,-9.322,0.0
-9.251775200337425,0.0,SOLPNHG12A8AE47934,It Feels So Good (Album Version),-6.828,0.0
-9.251775200337425,0.0,SOUYFXA12A6D4F8482,Boo Hoo,-7.272,0.0
-9.251775200337425,0.0,SOANUME12A8C1368DF,Day Old Blues,-10.831,0.0
-9.251775200337425,0.0,SOMYDMS12AB017C4B8,Joyride,-9.847,0.0
-9.251775200337425,0.0,SOSJYAJ12A6D4FCA04,Give It To Me,-7.109,0.0
-9.251775200337425,0.0,SOTSIIH12A8C13A516,Poesía De Amor,-9.37,0.0
-9.251775200337425,0.0,SOKMXBB12A67AD85BC,Up Jumped The Devil,-8.338,0.0
-9.251775200337425,0.0,SOCLRZA12A81C22F81,Free Africa,-9.188,0.0
-9.251775200337425,0.0,SOIYAIE12A58A7CEE2,Babylon 5,-9.276,0.0
-9.251775200337425,0.0,SOAJTFZ12AB0186524,Noche Eterna,-8.184,0.0
-9.251775200337425,0.0,SOKANNU12AB0183D18,The Burning Season (Live),-10.141,0.0
-9.251775200337425,0.0,SOSPCBI12A58A7BF1E,Did You Get My Message?  (Live From Shubas),-10.26,0.0
-9.251775200337425,0.0,SOISNCS12A58A78F33,Give Me That Touch (The Touch Up Mix),-11.695,0.0
-9.251775200337425,0.0,SOJWQRM12AB01847CE,Digitaria,-9.232,0.0
-9.251775200337425,0.0,SOCPYWK12AB01832C7,Canyon,-7.566,0.0
-9.251775200337425,0.0,SOBUUHE12A8C143DD8,What's Love Got to Do With It,-7.507,0.0
-9.251775200337425,0.0,SOMQUCX12A6D4F89B6,Terminus,-7.272,0.0
-9.251775200337425,0.0,SODAKWB12A8C12FFBE,A Man Holdin' On (To A Woman Lettin' Go),-8.809,0.0
-9.251775200337425,0.0,SOIOBNP12A58A7B61B,Cumayon,-8.901,0.0
-9.251775200337425,0.0,SOXZUMI12A58A77D7F,My Little Girl,-7.457,0.0
-9.251775200337425,0.0,SONRCXL12A8C13ABE3,Digital [Live at Birmingham University] [2007 Re-mastered],-12.941,0.0
-9.251775200337425,0.0,SOHPUUH12A8C137C12,A Nadie Le Interesa Si Quedás Atrás (Total Que...),-14.03,0.0
-9.251775200337425,0.0,SOXXGFN12A8C1379A1,Near The Cross,-9.006,0.0
-9.251775200337425,0.0,SONLPSN12A8AE4711C,You Move Me,-12.585,0.0
-9.251775200337425,0.0,SOUNTXT12A8C138FC2,Can I Get A Witness,-12.274,0.0
-9.251775200337425,0.0,SORYDNX12AB0187381,Zapando Con La Gente,-12.685,0.0
-9.251775200337425,0.0,SOAELDS12A8AE47F30,Need (LP Version),-12.22,0.0
-9.251775200337425,0.0,SOOOUTD12A8C135657,A Good Life,-8.071,0.0
-9.251775200337425,0.0,SOJUBCK12A81C2050B,Morse,-8.596,0.0
-9.251775200337425,0.0,SOWZREF12A8C13810B,Fire,-7.856,0.0
-9.251775200337425,0.0,SOWHRKI12A8C13CF2A,Girl by the Lake,-8.999,0.0
-9.251775200337425,0.0,SODNXEC12A8C130EFA,Everyday,-8.736,0.0
-9.251775200337425,0.0,SOYEFDU12A6310F400,When Jesus Comes Calling For Me,-10.915,0.0
-9.251775200337425,0.0,SOJKFQE12A58A7CA77,Sporting Life Blues (Album Version),-14.259,0.0
-9.251775200337425,0.0,SONFKVB12A6D4FBA9A,In My Dreams,-9.163,0.0
-9.251775200337425,0.0,SODYQME12A6D4F6FB4,I'm So Happy Now (Single Version),-10.953,0.0
-9.251775200337425,0.0,SOQEEGM12A8C13C4EF,Dirty Dancer  (LP Version),-13.54,0.0
-9.251775200337425,0.0,SOMLUAZ12A8C133A5F,Yiri Yiri Bon,-8.491,0.0
-9.251775200337425,0.0,SOJZTXJ12AB01845FB,China,-12.469,0.0
-9.251775200337425,0.0,SODFSTY12A6701E6D3,Evil Woman,-9.465,0.0
-9.251775200337425,0.0,SOHZTFU12A8C144690,We'll Learn,-12.138,0.0
-9.251775200337425,0.0,SORSQRR12A8C13A20D,Take It,-6.866,0.0
-9.251775200337425,0.0,SOOREAS12A58A7C580,Tumble Down,-14.241,0.0
-9.251775200337425,0.0,SOGCGDZ12AB01844CC,I Gave You Everything,-13.332,0.0
-9.251775200337425,0.0,SOOJLSM12AB0180267,Stop! [Demo],-7.915,0.0
-9.251775200337425,0.0,SOFOHOB12AB0186C23,I Put A Spell On You,-8.316,0.0
-9.251775200337425,0.0,SOYRUFJ12A81C22C87,On The Rhyme (Featuring DJ Pete Miser),-9.559,0.0
-9.251775200337425,0.0,SOYACRZ12A6D4FA356,Bad Influence,-7.933,0.0
-9.251775200337425,0.0,SOENVPC12A58A771C4,Up On The Roof (LP Version),-7.517,0.0
-9.251775200337425,0.0,SOXIDBV12AAF3B3B76,Nostradamus,-7.667,0.0
-9.251775200337425,0.0,SOIHARY12A8C1338E8,Get Down,-6.875,0.0
-9.251775200337425,0.0,SOBKSMX12A6D4F9750,Say Say Say (Waiting 4 U) (Tocadisco's Not Guilty Remix),-7.908,0.0
-9.251775200337425,0.0,SOFPYWI12AB017E7C0,I Don't Want Your Love,-7.403,0.0
-9.251775200337425,0.0,SOZBCID12AC468B7E6,Hard Times (feat. Floyd Jones),-14.101,0.0
-9.251775200337425,0.0,SOQFVNY12A58A7F001,Passin' The Faith Along,-9.324,0.0
-9.251775200337425,0.0,SONDTMH12AC468965E,No Buts - No Maybes,-7.992,0.0
-9.251775200337425,0.0,SOZMMFV12AB0183F74,Supercuts,-13.262,0.0
-9.251775200337425,0.0,SOPRCGJ12A58A80410,Waheera,-11.105,0.0
-9.251775200337425,0.0,SOSOEOS12AC468911E,Second Chances feat. Bilal & Darien Brockington,-7.534,0.0
-9.251775200337425,0.0,SODICKC12AB0186806,Motorcycle girl,-7.111,0.0
-9.251775200337425,0.0,SOIOCUC12A8C13EDAA,Halloween II,-9.742,0.0
-9.251775200337425,0.0,SOPDUIV12A8C1367B5,Garbage Dump,-12.186,0.0
-9.251775200337425,0.0,SOZIIHW12AB0189AFA,Father John Macleod's Jig,-10.359,0.0
-9.251775200337425,0.0,SOMHYKZ12B34F1F013,Lo and Beholden,-8.342,0.0
-9.251775200337425,0.0,SOVRUGO12A8151D3B3,Train_ Train (LP Version),-12.347,0.0
-9.251775200337425,0.0,SONQXNP12AB017F81B,The Mission,-7.842,0.0
-9.251775200337425,0.0,SOPIHMB12AC468E0DD,Ghost of the Ocean (Live),-8.151,0.0
-9.251775200337425,0.0,SOGUVEM12A58A7E90C,Sometimes I,-11.425,0.0
-9.251775200337425,0.0,SORAIKD12AB018A306,Estar Junto A Ti (Angel),-14.612,0.0
-9.251775200337425,0.0,SOXIWDR12AF72A5E4E,The Wind (Tears For You),-8.998,0.0
-9.251775200337425,0.0,SONGITI12AF72A2AF5,(The Grave Prelude),-13.662,0.0
-9.251775200337425,0.0,SOIIQRB12A8C1349E9,Rock America,-7.866,0.0
-9.251775200337425,0.0,SOEKGVX12AC39275FD,Givin' My Love,-9.817,0.0
-9.251775200337425,0.0,SONIIAC12A67AD84E5,Hunter,-10.807,0.0
-9.251775200337425,0.0,SOPLIYZ12A6D4FBB08,MY CONSOLATION (LP Version),-6.818,0.0
-9.251775200337425,0.0,SONLXKV12A8C13CD49,Katie,-11.691,0.0
-9.251775200337425,0.0,SOMIVSA12A8C1419AA,Cabide,-9.602,0.0
-9.251775200337425,0.0,SOFDJER12A6D4FD361,Bitesize - Electro Beats Mix,-7.661,0.0
-9.251775200337425,0.0,SOCLLWU12A8AE47C66,La Machine,-8.909,0.0
-9.251775200337425,0.0,SOAKFMO12AB017DE84,Way Way Back,-11.151,0.0
-9.251775200337425,0.0,SOKWAIM12A8C137350,Africa,-9.688,0.0
-9.251775200337425,0.0,SOIDKSM12A8C13C275,All In A Day (Live @ The Troubadour_ LosAngeles),-9.839,0.0
-9.251775200337425,0.0,SOUTCRW12A8C13D937,Domino,-8.471,0.0
-9.251775200337425,0.0,SOHCGGR12A58A78585,Dedicado,-10.369,0.0
-9.251775200337425,0.0,SOIASMV12AB0182DC0,Just One Of Those Things,-13.765,0.0
-9.251775200337425,0.0,SOMNCXX12A8C130C46,Tobacco Spit,-7.837,0.0
-9.251775200337425,0.0,SOJCZRX12A8C1342A8,Finding My Way,-14.253,0.0
-9.251775200337425,0.0,SOEZHBW12A8AE45C83,Comme Toi (Live),-14.457,0.0
-9.251775200337425,0.0,SOYEPDE12A67ADCF1B,There Will Come A Day (Album Version),-9.031,0.0
-9.251775200337425,0.0,SOUWQYP12A8C1373F2,Exiliado En El Lavabo,-12.359,0.0
-9.251775200337425,0.0,SOEOUCQ12A6BD4F935,Kalanta,-7.865,0.0
-9.251775200337425,0.0,SOEZRMA12A58A7D1C3,Rappin' About Rappin' (Uh-Uh-Uh),-8.71,0.0
-9.251775200337425,0.0,SOWEZBD12A6D4F8143,Sacred,-7.145,0.0
